feature,importance,std
family_Fusobacteriales_sum,0.0007432135543260004,0.011382808644442053
genus_Barnesiellaceae_std,0.000740703937386384,0.008786537180472098
genus_Enterobacteriaceae_ratio,0.0007380666043426974,0.009608008310011209
species_Acidaminococcus_mean,0.0007372264442303141,0.010269335857508225
genus_Peptostreptococcaceae_sum,0.0007371660344642983,0.010120059543957352
richness_species_0.01,0.0007363565525567194,0.009542815834403333
species_Subdoligranulum_mean,0.0007350230633848281,0.010041884100862847
genus_Eggerthellaceae_sum,0.0007343961730496616,0.010522059902614895
simpson_order,0.0007335899662555697,0.010707985850827252
abundance_74,0.0007313376711954129,0.010122063404419755
species_Bifidobacterium_ratio,0.0007308326545508004,0.008724643882054363
species_Parasutterella_sum,0.0007293874146868565,0.009544686823184764
species_Fusicatenibacter_mean,0.0007291772348313063,0.009708353637064661
family_Unknown_ratio,0.0007269576603275179,0.008818385029964017
abundance_rel_median_57,0.0007266586276844007,0.012504872051696186
order_Alphaproteobacteria_median,0.0007261607486334459,0.009977699513249656
abundance_rel_median_26,0.0007242365481045146,0.010778860792751388
abundance_rel_median_21,0.0007238842971665037,0.01002986518290764
family_Lactobacillales_sum,0.0007233264708878111,0.009930437348038102
genus_Christensenellaceae_sum,0.0007217185320049564,0.009364074691606328
genus_Aerococcaceae_ratio,0.0007188277657079931,0.012050936368028667
abundance_144,0.0007180109250987558,0.009080628277757472
family_Desulfovibrionales_std,0.0007150945237124526,0.011403584723509056
species_Ezakiella_ratio,0.0007138893045539593,0.010182567138262306
species_Anaerotruncus_median,0.0007125704462315787,0.009039349842564949
abundance_118,0.0007122943806726979,0.010010649545118986
species_Murdochiella_sum,0.0007115431079057187,0.011068639976107835
genus_Akkermansiaceae_std,0.0007113389260760206,0.009002845948311739
family_Erysipelotrichales_sum,0.0007103487496491554,0.010037723067570616
abundance_rel_median_52,0.0007088211141207955,0.008834626676064135
abundance_rel_median_48,0.0007077712325659497,0.009409564151667008
abundance_rel_median_155,0.0007070208714714746,0.009917153260378378
family_Veillonellales_sum,0.0007069931094618948,0.009928562477487584
species_Blautia_ratio,0.0007049446526437346,0.00962948803701949
species_Faecalitalea_median,0.0007047663210430893,0.009812534786298779
genus_Defluviitaleaceae_sum,0.0007025858693523901,0.010414246139967437
genus_Bacteroidaceae_sum,0.0007021438081483001,0.010153059342717397
abundance_zscore_42,0.0007019088578213708,0.010011924332147848
dominance_kingdom,0.0007017266398560439,0.00909569083669317
abundance_zscore_77,0.0007004704052681798,0.009319836998367598
genus_Porphyromonadaceae_mean,0.0007000113475983185,0.008707948747199882
abundance_zscore_159,0.0006984796754141716,0.010173512214099144
family_Campylobacterales_ratio,0.0006979553047974389,0.010321357263847407
species_Gardnerella_median,0.0006977998182579466,0.00981577489984988
top_1_abundance_order,0.0006977468550698809,0.009484242512495694
class_Unknown_median,0.0006968555452099147,0.008971171966658668
species_Finegoldia_std,0.0006967522459691343,0.01023490736459514
abundance_zscore_1,0.0006942856016203304,0.009292966276126862
order_Clostridia_mean,0.0006941452841969998,0.008582374507898534
genus_Defluviitaleaceae_ratio,0.0006941098163370514,0.009610849906251252
species_Parabacteroides_sum,0.0006937460193904067,0.008937321768614037
species_Sutterella_median,0.0006936544905497369,0.011196806263283178
species_Parabacteroides_mean,0.0006933511860310284,0.009221530342474167
abundance_rel_median_3,0.0006918166676785795,0.010792593413163866
family_Aeromonadales_sum,0.0006914751180846783,0.01020116397111846
abundance_zscore_6,0.000691157788765191,0.009837138771788125
abundance_zscore_15,0.0006910188036800307,0.010233356173066477
species_Shuttleworthia_median,0.000689691233980645,0.00928176531480557
species_Gemella_median,0.0006895768412850942,0.010581755166441838
genus_Veillonellaceae_std,0.0006860702864320986,0.009647566204785667
species_Gemella_sum,0.0006836217801895664,0.010021639374029471
species_Fournierella_std,0.0006824306638989771,0.01011342065864719
abundance_zscore_36,0.0006823882730150307,0.01004554413501886
genus_Peptostreptococcaceae_std,0.0006820828015627269,0.009062026945500032
genus_Campylobacteraceae_ratio,0.0006817677042710256,0.009252703803262593
family_Enterobacterales_median,0.0006816340862342905,0.008499612159174727
abundance_122,0.0006810867201328755,0.009447033015129329
species_Odoribacter_median,0.0006806771578632419,0.009362199000770791
class_Verrucomicrobia_ratio,0.0006805476549913416,0.009776285457298656
species_Blautia_sum,0.0006805243547260533,0.008444300245360057
shannon_ratio_class,0.0006803731294789139,0.011047671384408321
abundance_rel_median_136,0.0006792594005071812,0.010132804477061825
abundance_zscore_45,0.0006788966818512765,0.009479073482278331
genus_Erysipelotrichaceae_ratio,0.0006788844439837266,0.007919696970244501
family_Bacillales_mean,0.00067882510725541,0.009224511541940993
genus_Unknown_mean,0.0006787372904956224,0.010765766427518456
genus_Rikenellaceae_ratio,0.0006784258757213142,0.009257903793980957
abundance_155,0.0006783562272029186,0.009117106345894115
family_Acidaminococcales_ratio,0.00067787984793586,0.009517973850797903
genus_Streptococcaceae_std,0.0006776088253871615,0.008240677326693297
genus_Christensenellaceae_mean,0.0006773521734426397,0.010890569068884661
abundance_36,0.0006763290905914799,0.010024931235694454
abundance_50,0.0006747642738285162,0.008270110442072957
genus_Carnobacteriaceae_sum,0.0006746817594488776,0.009547657390915749
abundance_rel_median_74,0.0006734606649955985,0.009171074029630992
genus_Barnesiellaceae_sum,0.0006723885504722247,0.00901214297580409
abundance_rel_median_145,0.0006707644216238334,0.010367271679839297
abundance_47,0.0006692979471046336,0.009139195965212517
species_Sutterella_ratio,0.000666474905999393,0.010291342431990981
order_Deltaproteobacteria_std,0.0006661350250652227,0.010848989261718529
abundance_zscore_76,0.0006658388066086285,0.009816368218732899
species_Faecalibacterium_median,0.000665470148297993,0.00836688592251005
genus_Tannerellaceae_median,0.0006654446069583613,0.008822165658319326
abundance_rel_median_129,0.0006642930874471782,0.010921009894377769
species_Sutterella_sum,0.0006624593013423297,0.010173148461644854
abundance_zscore_46,0.0006618381450865386,0.010493965195295817
abundance_zscore_107,0.0006606205332930135,0.009988256065237275
abundance_zscore_122,0.0006604487799582917,0.009688626437381782
species_Gardnerella_ratio,0.0006604069550504777,0.009841100059423813
evenness_species,0.0006603578242117495,0.010219859253914018
family_Actinomycetales_mean,0.0006596705063331179,0.009959892392040778
order_Coriobacteriia_sum,0.0006581179344482183,0.009182478480070012
class_Verrucomicrobia_median,0.0006577395688076753,0.008509057096572263
species_Barnesiella_median,0.000654994456571952,0.008290728191863163
species_Parasutterella_median,0.0006544915222621903,0.010637997687672885
class_Verrucomicrobia_std,0.00065442681932006,0.00972905214971164
species_Peptoniphilus_ratio,0.0006539828341049828,0.009765280660662417
order_Bacteroidia_median,0.0006538949562421854,0.009373870325800929
species_Bifidobacterium_median,0.0006523527193697293,0.008260855289772417
genus_Porphyromonadaceae_std,0.0006513929034263178,0.008662398414128577
abundance_32,0.0006509490878080849,0.009110711671139082
species_Anaerotruncus_ratio,0.0006496851746692787,0.007952131579865608
species_Oscillibacter_ratio,0.0006490163551875029,0.008759035150462646
abundance_zscore_93,0.0006488583297987523,0.010604799409978997
species_Lawsonella_mean,0.000647326371088878,0.00950084858852025
species_Shuttleworthia_sum,0.0006457985048433487,0.00931578986788523
abundance_zscore_86,0.0006455977001560931,0.00896288138884866
genus_Akkermansiaceae_mean,0.0006448013463501759,0.009251417721882734
genus_Clostridiaceae_mean,0.0006443187255049083,0.00993540372178813
simpson_class,0.0006436763243177646,0.010136279368001584
abundance_zscore_153,0.0006432778314868694,0.009198400683257144
species_Roseburia_mean,0.0006427410357619969,0.00932702758033242
genus_Campylobacteraceae_median,0.000642330551019107,0.010117826980150338
genus_Aerococcaceae_mean,0.0006422321412323641,0.009610732029869656
genus_Lactobacillaceae_sum,0.0006421351070350476,0.009565432773633096
family_Campylobacterales_mean,0.000641809568252206,0.008946715554281474
species_Streptococcus_mean,0.0006403213814782606,0.010195234991662219
abundance_rel_median_159,0.0006389231598900728,0.009528818053136963
genus_Atopobiaceae_ratio,0.0006385664481979525,0.009476341425860957
species_Eisenbergiella_mean,0.0006363619569392531,0.009183427024658986
family_Verrucomicrobiales_mean,0.0006357554357472802,0.01013088160057221
abundance_rel_median_69,0.0006354477425320117,0.00997344667921586
family_Eggerthellales_mean,0.0006346471724708399,0.008829503776345459
genus_Oscillospiraceae_median,0.000634257427603367,0.009055064506643468
class_Unknown_ratio,0.0006338698669414269,0.009215700195665878
genus_Porphyromonadaceae_ratio,0.0006334007326993943,0.008249366983452147
abundance_143,0.0006333433245321895,0.00801926054529626
family_Corynebacteriales_median,0.0006327876514725125,0.008774425371022385
species_Eggerthella_median,0.0006292097790361295,0.008226114891894057
genus_Streptococcaceae_sum,0.0006284841420067946,0.009365610739451418
shannon_ratio_order,0.0006271979106258415,0.008006106072619841
abundance_154,0.0006252530400292725,0.009589320973532146
genus_Hungateiclostridiaceae_mean,0.0006246026141885082,0.009350848692080792
genus_Campylobacteraceae_mean,0.0006234717927985924,0.00906050685888245
genus_Enterobacteriaceae_sum,0.0006233618700172043,0.008868087929498907
shannon_diversity_order,0.0006225476799809782,0.008751172785115155
abundance_rel_median_93,0.0006209295298576254,0.010018908189522724
genus_Hungateiclostridiaceae_ratio,0.0006203660523122801,0.009231802326975456
genus_Bacteroidaceae_mean,0.0006201121374630563,0.008319490351356268
genus_Campylobacteraceae_sum,0.0006193924294551546,0.007818541016763832
shannon_ratio_family,0.0006192278869545848,0.010270148505265463
genus_Bifidobacteriaceae_sum,0.0006191765080498609,0.007586172451083219
order_Verrucomicrobiae_std,0.0006182089885216518,0.009166279362425601
family_Micrococcales_sum,0.0006163743268566658,0.009119258681038077
genus_Peptococcaceae_ratio,0.0006126333845584798,0.008401989660709411
species_Streptococcus_sum,0.0006125279019613767,0.007801402177460931
family_Lactobacillales_ratio,0.0006122854794538677,0.007221798074506108
genus_Prevotellaceae_median,0.0006117260520943692,0.009372227621997985
abundance_rel_median_14,0.0006114927778986451,0.008851701961015476
berger_parker_genus,0.0006095105087617313,0.0067807765511479065
family_Lactobacillales_mean,0.0006067353267954632,0.008408457407414183
abundance_78,0.0006065109532069619,0.008614221225610548
genus_Bacteroidaceae_median,0.0006064350533945278,0.007769356746130245
species_Ruminiclostridium_sum,0.0006059921612446824,0.009208463858880024
species_Butyricicoccus_std,0.0006054127234634277,0.00940737111847504
family_Coriobacteriales_median,0.000604777948945984,0.00845812844762096
species_Porphyromonas_std,0.0006044069653382759,0.008678540478595644
species_Solobacterium_mean,0.0006029108103965562,0.010385490480411878
evenness_genus,0.0006027145073721836,0.008342810465349524
genus_Pasteurellaceae_mean,0.0006025512097785673,0.009426688172029418
abundance_zscore_120,0.0006021724036990256,0.009171845502289467
species_Oscillibacter_mean,0.0006020235758535286,0.007884447170238312
genus_Defluviitaleaceae_median,0.0006014550164367103,0.009206880736244047
abundance_zscore_141,0.0006002021978305438,0.00940256748938669
abundance_rel_median_6,0.0005995829998427428,0.008578498597097715
abundance_rel_median_153,0.0005984684131392075,0.007409925812494222
family_Burkholderiales_median,0.0005979675929832232,0.007981533065294833
species_Tyzzerella_mean,0.0005979409602938478,0.008971828024405656
species_Flavonifractor_median,0.0005976640599751288,0.00767854173767238
genus_Bacteroidaceae_std,0.0005971196343151654,0.007331091348447611
abundance_zscore_18,0.0005964178650138298,0.008911371839693994
species_Bacteroides_median,0.0005962378829218423,0.007825856757808287
species_Mobiluncus_median,0.0005955931140308263,0.00860575755135675
species_Flavonifractor_sum,0.0005938100604506525,0.008722759805494761
species_Mobiluncus_mean,0.000593425499945682,0.008317534387118138
genus_Porphyromonadaceae_median,0.0005928665772169371,0.008650448544835843
abundance_rel_median_139,0.000592749306507735,0.008187277111108057
order_Bacilli_std,0.0005922890532098425,0.008278577868847899
family_Propionibacteriales_sum,0.0005920752332721717,0.008671107282485425
abundance_rel_median_117,0.0005910036290399112,0.008939632582709073
genus_Ruminococcaceae_median,0.0005908883346605583,0.009326276904739429
abundance_70,0.0005897744227613376,0.009507439197553048
species_Blautia_median,0.000588909245665657,0.01009575216759516
kingdom_Bacteria_median,0.0005887889073057684,0.008406947006678833
order_Deltaproteobacteria_ratio,0.0005886862744237702,0.00881324116737632
family_Bifidobacteriales_std,0.0005874840998074042,0.007367017939842866
abundance_zscore_95,0.0005864402940862781,0.009707653193051557
abundance_rel_median_29,0.0005863384684270447,0.008413177023582585
genus_Ruminococcaceae_sum,0.0005862531826801475,0.0075163132503368035
species_Intestinimonas_ratio,0.0005853361472905964,0.008490955848763958
abundance_146,0.0005850866136815898,0.009395342612177632
species_Gordonibacter_std,0.0005838841010602513,0.008574677241771267
abundance_zscore_135,0.0005835675596183687,0.0086285443614164
genus_Lachnospiraceae_mean,0.0005831191963321568,0.007961508408186171
abundance_zscore_51,0.0005824512679722784,0.00915226105955063
species_Bacteroides_ratio,0.0005823480714003261,0.008933114011829639
abundance_zscore_55,0.0005809000864514487,0.008363761550653917
species_Acidaminococcus_ratio,0.0005803586135292014,0.00833668400875973
family_Bifidobacteriales_ratio,0.0005800871460666261,0.008257000491873046
genus_Acidaminococcaceae_ratio,0.0005799642891589128,0.007816161623064349
abundance_18,0.0005784737369348008,0.00902346259919603
family_Actinomycetales_sum,0.0005781695027643945,0.008644470810673153
family_Bacteroidales_median,0.0005777610621053526,0.008629271694673842
class_Bacteroidetes_mean,0.000577472859085332,0.008554569273188092
order_Erysipelotrichia_median,0.0005765916131141291,0.008228776598780092
top_3_abundance_order,0.0005765095711258475,0.007779169795102331
family_Verrucomicrobiales_std,0.0005764085027355495,0.008459374497294307
species_Prevotella_median,0.0005749345315348811,0.009077277411614404
species_Lactobacillus_sum,0.0005748874719895079,0.008041455152540324
family_Veillonellales_mean,0.0005745063685435023,0.008273465352121001
simpson_ratio_phylum,0.0005741962039016493,0.008370911304244855
abundance_rel_median_77,0.0005710501360684222,0.008288473409182973
family_Rhizobiales_median,0.0005706064232033283,0.008730411891426969
species_Romboutsia_mean,0.0005704091667853714,0.0082686331805837
abundance_rel_median_94,0.0005696313812153858,0.009547911388067766
family_Bacteroidales_std,0.0005695701408151878,0.008400553399924677
abundance_135,0.0005689666304112577,0.009053010436832898
genus_Propionibacteriaceae_sum,0.0005688564815423715,0.008232423173884963
abundance_rel_median_134,0.0005685729464658233,0.008255104239650634
species_Odoribacter_sum,0.0005680084417562928,0.008345331219077906
species_Gardnerella_sum,0.0005679081015009208,0.008961247114238442
abundance_zscore_116,0.0005673472207776025,0.00897215286458345
abundance_rel_median_109,0.0005665607197013721,0.009321276048815831
species_Murdochiella_ratio,0.0005665491857251358,0.008711739806439911
dominance_genus,0.0005659772278570768,0.0077245631253785065
top_5_abundance_genus,0.0005653451363500699,0.00799190898074734
genus_Carnobacteriaceae_median,0.0005651011304504784,0.00900955976992132
simpson_genus,0.0005639393071404682,0.0073532065712269895
abundance_zscore_23,0.0005637167803018967,0.008146484998033426
genus_Atopobiaceae_mean,0.0005636158716611953,0.008607755098876653
pielou_family,0.0005619735487730684,0.007358355222386349
species_Bifidobacterium_sum,0.000561220557649088,0.008513874490763932
genus_Erysipelotrichaceae_mean,0.0005607136637804279,0.007535906541534643
class_Bacteroidetes_sum,0.0005597602475593259,0.008485772361471007
species_Faecalibacterium_sum,0.0005590706979707207,0.00842417346477924
genus_Odoribacteraceae_sum,0.0005586084486826929,0.007705316456705425
family_Fusobacteriales_std,0.0005579366296090246,0.008559298993907729
abundance_zscore_145,0.0005577723943140689,0.009493186313177315
species_Porphyromonas_median,0.0005570469567735948,0.008461686752128031
abundance_rel_median_58,0.0005567602132069223,0.008548691043340398
pielou_species,0.000555406930896532,0.009811794826111128
abundance_137,0.000555007442383321,0.009310067716918804
genus_Tannerellaceae_ratio,0.0005537547325688064,0.007654795134004925
family_Pasteurellales_sum,0.0005537054257684483,0.009560396703038704
top_5_abundance_family,0.0005527286939746201,0.00892884105989789
genus_Ruminococcaceae_ratio,0.0005523489614704279,0.008393089935334722
abundance_48,0.0005522559367101787,0.008757292667481698
order_Verrucomicrobiae_sum,0.000552243293682677,0.008031076462309468
abundance_41,0.0005520278913441378,0.0077000886273928554
genus_Coriobacteriaceae_mean,0.0005515294681596323,0.00791965662534518
family_Bacteroidales_sum,0.0005493285265030451,0.008665038173661163
berger_parker_order,0.0005488026299781955,0.007914840963012681
species_Ihubacter_ratio,0.0005475729725563954,0.008556031525490856
abundance_zscore_126,0.0005474025013858998,0.0071211947426573705
abundance_164,0.0005465207702025922,0.008364821761014014
genus_Barnesiellaceae_ratio,0.000546228299961393,0.008015165033285835
species_Campylobacter_mean,0.0005460995510480018,0.008154696653588625
abundance_rel_median_118,0.0005452807038525733,0.008936221896165598
abundance_12,0.0005447466517119186,0.008197210612003094
class_Bacteroidetes_median,0.0005446789479005091,0.009106331543504279
abundance_zscore_149,0.0005443179522617396,0.008338266652000546
abundance_rel_median_102,0.0005442943369991927,0.008732529813217845
species_Finegoldia_median,0.0005423619369783682,0.007714784586956322
family_Verrucomicrobiales_sum,0.0005423489102940395,0.009361299436412384
genus_Phyllobacteriaceae_mean,0.0005419298919986211,0.008384401471166793
species_Veillonella_mean,0.0005417869044729931,0.008102200349963257
family_Corynebacteriales_sum,0.0005414491683599904,0.008541081998535335
abundance_rel_median_130,0.0005397496286416344,0.008803707763103307
abundance_85,0.000539149113015118,0.009079549687968109
genus_Rikenellaceae_sum,0.0005375058250967607,0.00900167991691414
abundance_21,0.0005370163159003334,0.00753675481032588
species_Lachnoclostridium_std,0.0005368001221439757,0.0072050377476382986
richness_species_0.001,0.0005364691165463865,0.007549868501273372
richness_ratio_family,0.0005360614915259307,0.007051849652337767
order_Bacteroidia_sum,0.0005356055782859537,0.007745802613940447
abundance_rel_median_108,0.0005345855584600423,0.007178319733246336
genus_Acidaminococcaceae_mean,0.000534203055472261,0.009427057665361487
abundance_zscore_146,0.0005324589879116314,0.01025953951227393
genus_Propionibacteriaceae_mean,0.0005323762984840388,0.008576496803944234
shannon_diversity_genus,0.0005315505218244361,0.009159233593083217
species_Varibaculum_ratio,0.0005312813351183621,0.00830120208379021
species_Butyricicoccus_mean,0.0005306021338440508,0.008567198140052069
order_Clostridia_median,0.0005303593624903237,0.007942076501288168
species_Tidjanibacter_mean,0.0005287995861116945,0.00822651240245002
species_Alistipes_median,0.0005284770506254435,0.008033795466205697
abundance_59,0.0005278089099070369,0.008355323739227878
abundance_zscore_61,0.0005273118340567653,0.009605262286196174
genus_Clostridiales_Family_XIII._Incertae_Sedis_mean,0.0005272778602330605,0.008018811936438365
species_Ruminiclostridium_ratio,0.0005270402289956201,0.009594462464099899
species_Tyzzerella_sum,0.0005268841230027887,0.00810956429159579
species_Oscillibacter_std,0.000526690524595591,0.008108464667945847
abundance_rel_median_156,0.0005257736627878122,0.009351370730608051
species_Oscillospira_sum,0.0005253344366320186,0.008528609318175492
species_Gordonibacter_sum,0.0005245056215043383,0.007588064310051816
shannon_ratio_genus,0.0005240015404782731,0.007513364212828287
abundance_rel_median_35,0.000522997330901127,0.007566835682514805
abundance_rel_median_20,0.0005228178580465051,0.007716305634865073
abundance_38,0.0005217133302614297,0.008163542338361758
order_Negativicutes_sum,0.0005211213291162977,0.007850363373793039
abundance_77,0.0005209875381707459,0.008422231195143811
abundance_zscore_108,0.0005205747693455355,0.007938311050538771
genus_Enterobacteriaceae_median,0.0005201349929399922,0.007511614035461953
genus_Oscillospiraceae_mean,0.0005199346417823824,0.006455272320337023
species_Peptostreptococcus_ratio,0.0005194648534579423,0.008250079660889191
order_Fusobacteriia_median,0.0005182259558414951,0.00881503652569847
species_Tyzzerella_ratio,0.000517071897927658,0.008006577380974227
genus_Ruminococcaceae_mean,0.0005164912283424252,0.008957793585606496
species_Tidjanibacter_median,0.0005156929283399338,0.007887390694881069
species_Lawsonella_median,0.0005155731762497644,0.007950267963363069
genus_Porphyromonadaceae_sum,0.0005144262905249278,0.007470324850536132
abundance_94,0.0005143499612869562,0.00699444285069679
genus_Barnesiellaceae_mean,0.0005141794566251371,0.007859629629463533
family_Bacteroidales_ratio,0.0005116222009788003,0.007310201593887442
genus_Clostridiaceae_sum,0.0005112154974020115,0.00837980322531211
diversity_complexity_phylum,0.0005107474166558737,0.008593675496350818
family_Veillonellales_median,0.0005105314348798991,0.008761012093879543
species_Bacteroides_mean,0.0005100883339881868,0.00845868685599201
genus_Phyllobacteriaceae_ratio,0.0005099917360773212,0.007541696017641372
species_Campylobacter_std,0.0005098618331982114,0.007905866016820359
species_Akkermansia_ratio,0.0005089895984462311,0.007174435245654159
species_Barnesiella_mean,0.000508022717623738,0.008394972819171821
abundance_zscore_28,0.0005075486059040111,0.009146891015771956
species_Intestinimonas_sum,0.0005069003821709635,0.00783355727420003
abundance_zscore_106,0.000506010922341714,0.007788903837468883
species_Dialister_ratio,0.0005058987932024469,0.00756808976528612
species_Akkermansia_sum,0.0005056637089697658,0.00778118782689364
species_Odoribacter_mean,0.0005055575118991119,0.007366433110904892
species_Propionimicrobium_median,0.0005054088349726595,0.008884370254720147
abundance_rel_median_36,0.0005053976370486898,0.007903705839702
abundance_zscore_109,0.0005053318572806558,0.007842924112777285
abundance_rel_median_146,0.0005050975492086126,0.0076812548174956495
order_Coriobacteriia_mean,0.0005048331894892138,0.007692310520222702
abundance_rel_median_162,0.0005039070658775815,0.0076723024999729005
abundance_68,0.0005035106084341632,0.010477480143200393
genus_Corynebacteriaceae_std,0.000502328881032832,0.007171841793474824
genus_Akkermansiaceae_sum,0.0005020304773459907,0.007664110905247226
rarity_family_0.001,0.0005007794714772258,0.007656210749272577
genus_Enterobacteriaceae_mean,0.0005006704998052478,0.007034166662466893
abundance_rel_median_78,0.0005000728679113598,0.008146048524369079
evenness_family,0.0004997569457048006,0.0069476467272501135
abundance_rel_median_85,0.0004972963693921985,0.007554066685962528
abundance_zscore_48,0.0004957773668130777,0.008482857117505722
genus_Odoribacteraceae_median,0.0004955315991755501,0.007514771820708596
species_Actinomyces_median,0.0004938414194065861,0.008477840291829984
order_Verrucomicrobiae_ratio,0.0004927487729656869,0.0077418432773388
abundance_rel_median_101,0.0004924408434427789,0.007159882407403205
species_Streptococcus_ratio,0.000492362118984657,0.009177137934642598
abundance_71,0.0004910940570763496,0.00886251119374454
species_Akkermansia_mean,0.0004886332265068372,0.008289430308823263
abundance_zscore_26,0.00048790709817948406,0.007616927120118948
species_Mobiluncus_ratio,0.0004877954594930971,0.008114452273019714
simpson_ratio_order,0.0004870910097424614,0.007162032917705552
species_Ruminiclostridium_median,0.00048704289531853267,0.009157864865534656
species_Oscillospira_median,0.0004867765876493653,0.00733393214532766
genus_Oscillospiraceae_std,0.0004862048389234885,0.0068515060504414655
genus_Bifidobacteriaceae_std,0.0004850841000093431,0.006850791881190626
abundance_112,0.0004850490895600745,0.007038203466496842
abundance_66,0.00048465547036339246,0.007179381042269015
species_Collinsella_mean,0.00048423804843856545,0.006707622913384469
genus_Eggerthellaceae_median,0.0004832521183909104,0.007619778802210789
class_Fusobacteria_mean,0.00048300471112954906,0.00867169642617205
abundance_rel_median_39,0.0004827912736003881,0.008141668410456956
abundance_zscore_143,0.00048258816925432794,0.007142015213344766
order_Bacilli_sum,0.0004824516505019043,0.0076868749233377585
order_Coriobacteriia_ratio,0.0004818140312444607,0.006837898100558215
class_Firmicutes_median,0.0004812725440257967,0.008005593522518187
family_Corynebacteriales_std,0.0004807661077660619,0.00701785968477758
genus_Lachnospiraceae_median,0.00048051252067003557,0.006951119029909664
family_Rhizobiales_sum,0.00047990507844154827,0.009428906372293275
abundance_rel_median_154,0.00047952430782430755,0.0079343302009
order_Bacteroidia_std,0.00047940596316836665,0.007262910394444776
species_Parasutterella_ratio,0.00047929029193311744,0.006780621131472256
abundance_zscore_52,0.0004788367889930519,0.008346133503767065
abundance_zscore_130,0.00047836343496984263,0.008050735751592287
abundance_rel_median_137,0.00047830135042301557,0.008106401437975204
abundance_zscore_89,0.000477653527376018,0.008505618859347357
family_Bifidobacteriales_sum,0.0004770891809236893,0.006732301567838122
species_Halocella_mean,0.00047699816465505686,0.0077146553896008845
abundance_rel_median_89,0.0004763137497817861,0.007815725399636136
species_Peptoniphilus_sum,0.0004762578793717389,0.007578159626007273
species_Mobiluncus_sum,0.0004755647048994929,0.007402932304636964
diversity_complexity_genus,0.0004753970066835364,0.007072348504972942
abundance_zscore_136,0.00047420854377189426,0.00782607714109116
species_Parasutterella_mean,0.00047286174824518314,0.006694646353513885
abundance_92,0.0004727093171045811,0.007316859088628958
abundance_zscore_63,0.00047116102077101414,0.008848305579763377
class_Bacteroidetes_ratio,0.00047089406316159875,0.007909700136922371
genus_Odoribacteraceae_std,0.00047082639798483967,0.007571498365669585
abundance_108,0.00047080760013956777,0.00704986890906072
genus_Rikenellaceae_median,0.00047029078246489127,0.007234173410452849
abundance_117,0.0004697031725374693,0.007510428963316055
species_Anaerotruncus_mean,0.0004688564470585562,0.006845642164655352
abundance_zscore_13,0.00046819283914023265,0.008510026770072524
abundance_rel_median_5,0.00046814071290504687,0.006882789494167375
abundance_rel_median_81,0.0004681318997668572,0.006841542661032182
species_Granulicatella_mean,0.00046787941611644554,0.00797357877798418
genus_Odoribacteraceae_mean,0.00046724222744670875,0.007179368420504538
genus_Rikenellaceae_mean,0.00046718464926648833,0.006816278316629623
abundance_zscore_152,0.00046571215431244847,0.008328948115224149
abundance_5,0.0004653363633341884,0.007791249955699833
diversity_complexity_family,0.00046358457391251957,0.006679883572987205
species_Lachnoclostridium_sum,0.00046356685570692144,0.006184910273937973
species_Erysipelatoclostridium_median,0.00045941684878589626,0.007831262216676335
genus_Propionibacteriaceae_ratio,0.0004584012348848918,0.007411796190087744
class_Proteobacteria_median,0.00045773769326137723,0.0066956978543457136
abundance_45,0.0004573082527243122,0.008755848938824327
family_Propionibacteriales_ratio,0.0004567592348884474,0.006825057024988888
species_Rothia_mean,0.0004567420850461254,0.006893180655237001
genus_Lachnospiraceae_sum,0.00045597841324535656,0.007778311300573333
species_Granulicatella_median,0.0004541732292482175,0.007466955612023743
order_Tissierellia_median,0.0004523123952883762,0.006884301074876029
richness_family_0.001,0.0004521799580313169,0.006214924073840135
species_Finegoldia_mean,0.0004517531270137333,0.0066915862798342
family_Erysipelotrichales_median,0.0004516016344522965,0.0068600286584273
species_Ruminiclostridium_mean,0.0004515190636388199,0.008481509824062169
order_Betaproteobacteria_median,0.000451344580710224,0.007651203865676677
abundance_zscore_62,0.0004510162258767197,0.009286726584340045
abundance_rel_median_90,0.00045025935955807304,0.008722890586207545
family_Bifidobacteriales_median,0.00045023270469071887,0.006944365148749622
family_Eggerthellales_median,0.0004493188543701873,0.007163800344938603
species_Akkermansia_std,0.0004486151026995151,0.007379922321515805
rarity_genus_0.001,0.00044773054728136847,0.007578693049042303
species_Lawsonella_sum,0.00044601898906328056,0.00755970688515734
species_Atopobium_sum,0.0004458112159272061,0.006951058566878441
class_Verrucomicrobia_mean,0.00044413279806427506,0.007116323699380029
abundance_rel_median_112,0.0004440294483851185,0.00889872369973449
species_Ureaplasma_sum,0.00044309572931722837,0.007457943614318721
species_Ihubacter_sum,0.00044275121334646307,0.0067162980631152005
abundance_rel_median_138,0.0004425341564171886,0.007237279704438875
genus_Oscillospiraceae_sum,0.0004424399758026495,0.006907252286391242
order_Bacteroidia_ratio,0.00044185678586398697,0.007582935775869582
genus_Tannerellaceae_sum,0.00044161518015928584,0.005801765874739629
abundance_zscore_21,0.00044112141948117543,0.007499624268343424
species_Faecalibacterium_ratio,0.00044106742670052594,0.006145525689295169
species_Romboutsia_ratio,0.0004405634199241858,0.0075822334053648344
abundance_zscore_160,0.0004402685239159269,0.007913058314685367
abundance_52,0.0004396238804914391,0.006574788428412294
family_Campylobacterales_sum,0.0004391379180491771,0.007018435803675548
abundance_rel_median_120,0.00043904436422615177,0.00752574169553897
