feature,importance
sk__Eukaryota;k__;p__Picozoa;c__Picomonadea;o__Picomonadida,0.0009276880179464088
sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Maxillopoda;o__Calanoida;f__Centropagidae;g__Sinocalanus;s__Sinocalanus_sinensis,0.0009275261251851785
sk__Bacteria;k__;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Ekhidna,0.0009270574232204261
sk__Chloroplast;k__;p__;c__;o__;f__;g__;s__marine_metagenome,0.0009256403772958603
sk__Eukaryota;k__Fungi;p__Chytridiomycota;c__Chytridiomycetes;o__Rhizophydiales;f__Kappamycetaceae,0.000924967660629494
sk__Eukaryota;k__;p__;c__Dinophyceae;o__Peridiniales;f__Pfiesteriaceae,0.0009247349500776841
sk__Eukaryota;k__Metazoa;p__Nematoda,0.0009246426836378757
sk__Eukaryota;k__Metazoa;p__Nematoda;c__Chromadorea,0.00092450030947114
sk__Eukaryota;k__;p__;c__Dinophyceae;o__Oxyrrhinales;f__Oxyrrhinaceae;g__Oxyrrhis,0.0009228715071589286
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__Magnetospira,0.0009228518726170902
sk__Mitochondria;k__;p__;c__;o__;f__;g__;s__marine_metagenome,0.0009201206009686845
sk__Bacteria;k__;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae,0.0009181336872288533
sk__Archaea;k__;p__Euryarchaeota;c__Methanomicrobia;o__Methanosarcinales;f__Candidatus_Methanoperedenaceae;g__Candidatus_Methanoperedens,0.000917958973878071
sk__Eukaryota;k__;p__;c__Dinophyceae;o__Gymnodiniales;f__Warnowiaceae,0.0009166132591841988
sk__Bacteria;k__;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae,0.0009153261411916643
sk__Eukaryota;k__Fungi;p__Ascomycota;c__Sordariomycetes,0.0009151306093049145
sk__Eukaryota;k__;p__;c__Dinophyceae;o__Pyrocystales;f__Pyrocystaceae;g__Pyrocystis,0.000912863799917732
sk__Eukaryota;k__Metazoa;p__Mollusca;c__Gastropoda,0.000911321699908904
sk__Bacteria;k__;p__Proteobacteria;c__Oligoflexia;o__Bacteriovoracales;f__Bacteriovoracaceae;g__Peredibacter,0.0009105570450392421
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae,0.0009099758096146693
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales,0.0009091240847299783
sk__Eukaryota;k__;p__Bacillariophyta;c__Coscinodiscophyceae;o__Chaetocerotales;f__Chaetocerotaceae;g__Chaetoceros;s__Chaetoceros_affinis,0.0009084616432790678
sk__Bacteria;k__;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Roseibacillus,0.0009082669563696185
sk__Eukaryota;k__;p__;c__;o__Rotaliida,0.0009049034562176963
sk__Eukaryota;k__Metazoa;p__Porifera;c__Demospongiae,0.000904388088909703
sk__Eukaryota;k__;p__Bacillariophyta;c__Coscinodiscophyceae;o__Coscinodiscales;f__Hemidiscaceae;g__Hemidiscus;s__Hemidiscus_cuneiformis,0.0009017561293809735
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae,0.0009015798786618771
sk__Eukaryota;k__Viridiplantae;p__Chlorophyta;c__Chlorodendrophyceae;o__Chlorodendrales;f__Chlorodendraceae;g__Tetraselmis,0.0008990272484260156
sk__Bacteria;k__;p__Kiritimatiellaeota;c__Kiritimatiellae;o__Kiritimatiellales;f__Kiritimatiellaceae,0.000898545116058815
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas,0.0008980961192100003
sk__Eukaryota;k__;p__;c__Chrysophyceae,0.00089657710447678
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Halomonadaceae,0.0008962628891929596
sk__Bacteria;k__;p__Planctomycetes;c__Planctomycetia;o__Planctomycetales;f__Planctomycetaceae;g__Rhodopirellula,0.0008958139055146515
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Francisellaceae;g__Francisella,0.0008956558259929052
sk__Eukaryota;k__;p__;c__Dinophyceae;o__Syndiniales;f__Eudubosquellidae;g__Euduboscquella,0.0008932406807590155
sk__Eukaryota;k__;p__Eustigmatophyceae;c__;o__Eustigmatales,0.0008920040832505999
sk__Eukaryota;k__;p__;c__Dinophyceae;o__Gymnodiniales;f__Kareniaceae,0.0008912443252380538
sk__Eukaryota;k__Metazoa;p__Arthropoda,0.0008911319816699073
sk__Eukaryota;k__;p__;c__Chrysophyceae;o__Chromulinales,0.0008906461785582686
sk__Eukaryota;k__;p__;c__Dinophyceae;o__Dinophysiales,0.0008903972390783402
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae,0.0008898993779560638
sk__Eukaryota;k__Metazoa;p__Mollusca;c__Bivalvia;o__Mytiloida,0.0008886093125989781
sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Maxillopoda;o__Calanoida;f__Centropagidae;g__Sinocalanus,0.0008885486077224779
sk__Eukaryota;k__Metazoa;p__Annelida;c__Polychaeta;o__Spionida;f__Spionidae,0.0008883964847762345
sk__Eukaryota;k__Metazoa;p__Cnidaria;c__Hydrozoa;o__Leptothecata,0.000885992642769873
sk__Bacteria;k__;p__Verrucomicrobia,0.0008852964764847656
sk__Eukaryota;k__;p__;c__Dinophyceae;o__Gymnodiniales;f__Kareniaceae;g__Takayama,0.0008809578100472947
sk__Bacteria;k__;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Arcobacter,0.0008799613607008689
sk__Mitochondria;k__;p__;c__;o__;f__;g__;s__metagenome,0.0008793165732591125
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__;f__;g__Candidatus_Puniceispirillum,0.0008785018615250195
sk__Eukaryota;k__Viridiplantae;p__Streptophyta;c__Liliopsida,0.0008774760236258917
sk__Eukaryota;k__;p__Bacillariophyta;c__Coscinodiscophyceae;o__Rhizosoleniales;f__Rhizosoleniaceae;g__Guinardia,0.0008765627500853666
sk__Eukaryota;k__;p__Bacillariophyta;c__Mediophyceae,0.0008751167659311946
sk__Eukaryota;k__;p__Bacillariophyta;c__Bacillariophyceae;o__Bacillariales;f__Bacillariaceae;g__Pseudo-nitzschia,0.000874186912391159
sk__Eukaryota;k__;p__Bacillariophyta;c__Coscinodiscophyceae;o__Thalassiosirales,0.0008729585827686743
sk__Eukaryota;k__;p__;c__Dinophyceae;o__Suessiales;f__Suessiaceae,0.0008721981422723068
sk__Eukaryota;k__;p__;c__Pelagophyceae;o__Pelagomonadales;f__;g__Aureococcus,0.0008691324663703728
sk__Eukaryota;k__;p__;c__Dinophyceae;o__Suessiales;f__Biecheleriaceae;g__Biecheleria,0.0008689841829594258
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingobium,0.0008677385264717155
sk__Eukaryota;k__;p__Bolidophyceae;c__;o__;f__;g__Bolidomonas,0.0008676439936540802
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae,0.0008662923869204626
sk__Bacteria;k__;p__Planctomycetes,0.0008611787441517702
sk__Bacteria;k__;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Gilvibacter,0.0008608894191444436
sk__Eukaryota;k__;p__;c__Pelagophyceae;o__Sarcinochrysidales,0.0008604756288793608
sk__Eukaryota;k__;p__;c__;o__Isochrysidales;f__Noelaerhabdaceae;g__Emiliania;s__Emiliania_huxleyi,0.0008596867171163701
sk__Eukaryota;k__Metazoa;p__Chordata,0.000859516847424437
sk__Eukaryota;k__;p__;c__Dinophyceae;o__Gymnodiniales,0.0008585885302780944
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Hyphomonadaceae;g__Oceanicaulis,0.0008566592561078327
sk__Eukaryota;k__;p__;c__Phyllopharyngea;o__Dysteriida;f__Plesiotrichopidae;g__Pithites,0.0008557125606903704
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales,0.0008551540923926116
sk__Eukaryota;k__;p__Apicomplexa;c__Gregarinasina,0.0008530590378211937
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Halomonadaceae;g__Halomonas,0.0008514467895127924
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Woeseiaceae;g__Woeseia,0.0008504387858915356
sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Maxillopoda;o__Calanoida;f__Candaciidae,0.0008503167515869903
sk__Eukaryota;k__;p__Bacillariophyta;c__Bacillariophyceae;o__Naviculales;f__Pleurosigmataceae,0.0008484731497535323
sk__Eukaryota;k__;p__;c__Spirotrichea;o__Tintinnida;f__Tintinnidae;g__Salpingella,0.0008484550139326595
sk__Bacteria;k__;p__Verrucomicrobia;c__Opitutae;o__Puniceicoccales;f__Puniceicoccaceae;g__Cerasicoccus,0.0008484000579169026
sk__Eukaryota;k__;p__;c__Florideophyceae;o__Rhodymeniales;f__Champiaceae,0.0008461051822720419
sk__Eukaryota;k__Metazoa;p__Chordata;c__Appendicularia,0.0008457356369696198
sk__Eukaryota;k__;p__Bacillariophyta;c__Fragilariophyceae;o__Fragilariales;f__Fragilariaceae;g__Asterionellopsis;s__Asterionellopsis_glacialis,0.0008445049022777811
sk__Eukaryota;k__;p__;c__;o__Phaeocystales,0.0008444701765040117
sk__Eukaryota;k__;p__;c__Spirotrichea;o__Choreotrichida;f__Strobilidiidae;g__Pelagostrobilidium,0.0008434362292752794
sk__Eukaryota;k__;p__;c__Dinophyceae;o__Dinophysiales;f__Dinophysiaceae;g__Dinophysis,0.0008419595553718136
sk__Eukaryota;k__;p__;c__Oligohymenophorea,0.000839297734067225
sk__Eukaryota;k__;p__;c__Cryptophyta;o__Cryptomonadales,0.0008372271723638752
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__Defluviicoccus,0.0008371279948510889
sk__Bacteria;k__;p__Actinobacteria;c__Actinobacteria,0.0008358246082099145
sk__Eukaryota;k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales,0.0008347979318856709
sk__Eukaryota;k__;p__Chromerida,0.0008347583942789545
sk__Eukaryota;k__;p__;c__;o__Isochrysidales;f__Noelaerhabdaceae,0.000834041802519766
sk__Eukaryota;k__;p__;c__Florideophyceae,0.0008332868521434364
sk__Eukaryota;k__;p__Bacillariophyta;c__Bacillariophyceae;o__Naviculales,0.0008314447638503575
sk__Bacteria;k__;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Rubritaleaceae;g__Rubritalea,0.0008312589724827128
sk__Eukaryota;k__Viridiplantae;p__Chlorophyta;c__;o__;f__Pycnococcaceae,0.0008311457232242047
sk__Bacteria;k__;p__Planctomycetes;c__Planctomycetia;o__Planctomycetales;f__Planctomycetaceae,0.0008302046300085944
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Ascidiaceihabitans,0.0008280393740472622
sk__Eukaryota;k__;p__Bacillariophyta;c__Coscinodiscophyceae;o__Leptocylindrales;f__Leptocylindraceae;g__Leptocylindrus;s__Leptocylindrus_danicus,0.0008279386933957644
sk__Archaea;k__;p__Thaumarchaeota;c__;o__Nitrosopumilales;f__Nitrosopumilaceae;g__Nitrosopumilus,0.0008262475983806749
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Erythrobacteraceae,0.0008247274752965349
sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Maxillopoda;o__Monstrilloida,0.0008232836074658481
sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Ostracoda;o__Podocopida,0.0008214434485763912
sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Thysanoptera,0.0008201152708890076
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Geminicoccaceae,0.0008183699018175382
sk__Bacteria;k__;p__Acidobacteria;c__Holophagae;o__Acanthopleuribacterales;f__Acanthopleuribacteraceae;g__Acanthopleuribacter,0.0008169400380332922
sk__Eukaryota;k__;p__Apicomplexa;c__Gregarinasina;o__Archigregarinorida;f__Selenidiidae,0.0008157751936484233
sk__Bacteria;k__;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales,0.0008150865965694993
sk__Eukaryota;k__;p__;c__Dinophyceae;o__Gymnodiniales;f__Gymnodiniaceae;g__Paragymnodinium;s__Paragymnodinium_shiwhaense,0.0008149313309803782
sk__Eukaryota;k__Viridiplantae;p__Chlorophyta;c__Trebouxiophyceae,0.0008133647939782267
sk__Eukaryota;k__;p__;c__Spirotrichea;o__;f__Strombidiidae;g__Spirostrombidium,0.000813227807364599
sk__Eukaryota;k__;p__Bacillariophyta;c__Fragilariophyceae,0.0008123815349518254
sk__Bacteria;k__;p__Proteobacteria;c__Deltaproteobacteria;o__;f__;g__;s__SAR324_cluster_bacterium_SCGC_AB-629-J17,0.0008104958996057272
sk__Eukaryota;k__;p__;c__;o__Bicosoecida;f__Cafeteriaceae;g__Pseudobodo,0.0008100591213587809
sk__Eukaryota;k__;p__;c__Dinophyceae;o__Gymnodiniales;f__Gymnodiniaceae;g__Lepidodinium,0.0008095630505184946
sk__Chloroplast;k__;p__;c__;o__;f__;g__;s__Prymnesium_parvum,0.0008090811091156413
sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Maxillopoda;o__Calanoida;f__Acartiidae,0.0008081389857513182
sk__Eukaryota;k__;p__;c__;o__Kinetoplastida;f__Bodonidae,0.0008077010909595237
sk__Bacteria;k__;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Ulvibacter,0.0008068782664805506
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Parvularculales;f__Parvularculaceae,0.000806791446795231
sk__Eukaryota;k__;p__;c__Dinophyceae;o__Syndiniales;f__Duboscquellidae,0.0008065736368409936
sk__Eukaryota;k__Viridiplantae;p__Chlorophyta;c__Chlorodendrophyceae;o__Chlorodendrales;f__Chlorodendraceae,0.0008055228080032017
sk__Bacteria;k__;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Microscillaceae,0.0008047413507532551
sk__Eukaryota;k__;p__;c__;o__Diplonemida,0.0008026397273149564
sk__Eukaryota;k__Metazoa;p__Chordata;c__Thaliacea;o__Doliolida,0.0008016054992892125
sk__Eukaryota;k__;p__;c__Dictyochophyceae;o__Dictyochales;f__;g__Dictyocha,0.0007996118548460197
sk__Eukaryota;k__;p__;c__Dinophyceae;o__Prorocentrales,0.0007990174707147739
sk__Eukaryota;k__;p__Bacillariophyta;c__Coscinodiscophyceae;o__Chaetocerotales;f__Chaetocerotaceae;g__Chaetoceros;s__Chaetoceros_didymus,0.0007953545137378148
sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Maxillopoda;o__Calanoida;f__Centropagidae,0.0007949233460792668
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales,0.000793881354435378
sk__Eukaryota;k__Metazoa;p__Chordata;c__Thaliacea;o__Doliolida;f__Doliolidae,0.0007928070021888188
sk__Eukaryota;k__;p__;c__;o__Euglyphida;f__Paulinellidae;g__Paulinella,0.0007924557050696353
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae,0.000792200570558296
sk__Eukaryota;k__;p__;c__Cryptophyta;o__Pyrenomonadales;f__Geminigeraceae,0.0007920593016674529
sk__Eukaryota;k__Viridiplantae;p__Chlorophyta;c__Mamiellophyceae;o__Mamiellales;f__Bathycoccaceae;g__Ostreococcus;s__Ostreococcus_tauri,0.0007909181102744538
sk__Eukaryota;k__;p__Bacillariophyta;c__Coscinodiscophyceae;o__Chaetocerotales;f__Chaetocerotaceae;g__Chaetoceros;s__Chaetoceros_sp._RCC2565,0.0007907048952972349
sk__Eukaryota;k__;p__;c__Oomycetes;o__Peronosporales,0.0007882870623266181
sk__Chloroplast;k__;p__;c__;o__;f__;g__;s__uncultured_marine_eukaryote,0.0007874350186212568
sk__Eukaryota;k__;p__;c__;o__Diplonemida;f__Hemistasiidae;g__Hemistasia,0.0007864390477981022
sk__Eukaryota;k__Metazoa;p__Annelida;c__Polychaeta;o__Capitellida,0.0007857246474355043
sk__Bacteria;k__;p__Proteobacteria;c__Oligoflexia;o__Bacteriovoracales,0.0007850342996790248
sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Maxillopoda;o__Calanoida;f__Centropagidae;g__Isias;s__Isias_clavipes,0.0007844713189585798
sk__Eukaryota;k__;p__Apicomplexa;c__Aconoidasida,0.0007818096287205658
sk__Bacteria;k__;p__Proteobacteria;c__Acidithiobacillia,0.0007802210124601486
sk__Bacteria;k__;p__Nitrospinae;c__Nitrospinia;o__Nitrospinales;f__Nitrospinaceae;g__Nitrospina,0.0007801474653557203
sk__Eukaryota;k__Viridiplantae;p__Streptophyta;c__;o__Malvales;f__Malvaceae,0.0007792284381398863
sk__Eukaryota;k__;p__;c__Labyrinthulomycetes;o__;f__Thraustochytriaceae;g__Aplanochytrium,0.0007765322386018801
sk__Eukaryota;k__;p__;c__Dinophyceae;o__Suessiales;f__Symbiodiniaceae,0.0007741457702578733
sk__Eukaryota;k__;p__Bacillariophyta;c__Coscinodiscophyceae;o__Thalassiosirales;f__Thalassiosiraceae;g__Thalassiosira,0.0007738886565669062
sk__Eukaryota;k__;p__;c__;o__;f__Mantamonadidae,0.0007717968712392042
sk__Eukaryota;k__;p__;c__Dinophyceae;o__Gymnodiniales;f__Tovelliaceae,0.0007716715787862097
sk__Eukaryota;k__Metazoa;p__Annelida;c__Polychaeta;o__Spionida;f__Spionidae;g__Spio,0.000770254962387568
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Filomicrobium,0.0007695692705771185
sk__Eukaryota;k__Metazoa;p__Annelida;c__Polychaeta;o__Capitellida;f__Capitellidae;g__Capitella,0.0007694758750611911
sk__Eukaryota;k__Viridiplantae;p__Chlorophyta;c__Mamiellophyceae;o__Dolichomastigales;f__Dolichomastigaceae;g__Dolichomastix,0.0007681650488133103
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__;s__Pelagibacteraceae_bacterium_ETNP-OMZ-SAG-A7,0.0007678068970261454
sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Maxillopoda;o__Cyclopoida;f__Cyclopidae,0.0007676932262747169
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Hyphomonadaceae,0.000767691609327253
sk__Eukaryota;k__Viridiplantae;p__Chlorophyta;c__;o__Prasinococcales;f__;g__Prasinoderma,0.0007640473381272
sk__Eukaryota;k__;p__Bacillariophyta;c__Fragilariophyceae;o__Fragilariales,0.0007638814996132154
sk__Eukaryota;k__;p__;c__Dinophyceae;o__Peridiniales;f__Heterocapsaceae;g__Heterocapsa,0.0007629259562095497
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__;g__Candidatus_Endoecteinascidia,0.0007614902814635609
sk__Eukaryota;k__Metazoa;p__Platyhelminthes;c__;o__Polycladida,0.0007603940679240361
sk__Eukaryota;k__;p__;c__Ichthyosporea;o__Dermocystida,0.0007594824296915392
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae,0.0007586936452332811
sk__Eukaryota;k__;p__;c__Dinophyceae;o__Gonyaulacales;f__Gonyaulacaceae;g__Gonyaulax,0.0007580505223830293
sk__Bacteria;k__;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales,0.0007578406543338317
sk__Eukaryota;k__;p__;c__Spirotrichea;o__Tintinnida;f__Tintinnidae;g__Steenstrupiella,0.000757785213991289
sk__Bacteria;k__;p__Verrucomicrobia;c__Opitutae;o__Puniceicoccales;f__Puniceicoccaceae;g__Coraliomargarita;s__Coraliomargarita_akajimensis,0.000757638184415312
sk__Eukaryota;k__Metazoa;p__Annelida;c__Polychaeta;o__Phyllodocida;f__Phyllodocidae,0.0007572652049585532
sk__Bacteria;k__;p__Verrucomicrobia;c__;o__;f__;g__Lentimonas,0.0007556911436857573
sk__Bacteria;k__;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae,0.0007543157557567212
sk__Bacteria;k__;p__Proteobacteria;c__Oligoflexia;o__Silvanigrellales;f__Silvanigrellaceae,0.000753727855144612
sk__Eukaryota;k__;p__Bacillariophyta;c__Coscinodiscophyceae;o__Melosirales;f__Stephanopyxidaceae;g__Stephanopyxis,0.00075274703740377
sk__Eukaryota;k__;p__;c__Spirotrichea;o__Euplotida,0.0007526693190985576
sk__Eukaryota;k__;p__Bacillariophyta;c__Bacillariophyceae;o__Bacillariales,0.0007524032732340178
sk__Eukaryota;k__;p__;c__Dictyochophyceae;o__Pedinellales;f__;g__Pseudopedinella,0.0007517947215030249
sk__Eukaryota;k__;p__Bacillariophyta;c__Bacillariophyceae;o__Bacillariales;f__Bacillariaceae,0.0007506508692478317
sk__Eukaryota;k__;p__;c__;o__Cercomonadida,0.0007498536878342807
sk__Archaea;k__;p__Euryarchaeota;c__Candidatus_Thalassoarchaea,0.0007498213975983204
sk__Eukaryota;k__;p__;c__Spirotrichea;o__;f__Strombidiidae;g__Novistrombidium;s__Novistrombidium_sinicum,0.0007497160312776795
sk__Eukaryota;k__;p__Euglenida;c__;o__Euglenales;f__Euglenaceae,0.00074899192807731
sk__Eukaryota;k__Metazoa;p__Echinodermata;c__Ophiuroidea;o__Ophiurida;f__Amphiuridae;g__Amphipholis;s__Amphipholis_squamata,0.0007489156758828976
sk__Eukaryota;k__;p__;c__;o__;f__;g__Trachyrhizium;s__Trachyrhizium_urniformis,0.0007487089943714099
sk__Eukaryota;k__;p__Bacillariophyta;c__Coscinodiscophyceae;o__Leptocylindrales;f__Leptocylindraceae;g__Leptocylindrus,0.0007481097283329679
sk__Eukaryota;k__;p__Bacillariophyta;c__Mediophyceae;o__Hemiaulales;f__Hemiaulaceae,0.0007476460282359419
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__Insolitispirillum,0.0007440157399525851
sk__Eukaryota;k__Metazoa;p__Cnidaria;c__Anthozoa,0.0007422884400244645
sk__Eukaryota;k__;p__;c__Florideophyceae;o__Ceramiales;f__Ceramiaceae;g__Wrangelia;s__Wrangelia_sp._DW,0.0007415094634995235
sk__Eukaryota;k__;p__;c__;o__Vampyrellida;f__Vampyrellidae,0.0007411605915240386
sk__Bacteria;k__;p__Verrucomicrobia;c__Opitutae,0.0007402106677811483
sk__Eukaryota;k__;p__Apicomplexa;c__Gregarinasina;o__Eugregarinorida;f__Lecudinidae,0.0007389487592057352
sk__Eukaryota;k__Viridiplantae;p__Chlorophyta;c__;o__Prasinococcales,0.0007387350292458083
sk__Eukaryota;k__Metazoa;p__Mollusca;c__Bivalvia;o__Veneroida;f__Veneridae,0.0007372288946951112
sk__Eukaryota;k__;p__Euglenida;c__;o__Sphenomonadales,0.0007369873919498915
sk__Eukaryota;k__;p__;c__Chrysophyceae;o__Chromulinales;f__Chromulinaceae,0.0007367206386280715
sk__Bacteria;k__;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aquibacter,0.0007366439773802192
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Nitrosomonadales,0.0007363084812853581
sk__Eukaryota;k__;p__;c__Pelagophyceae;o__Pelagomonadales;f__;g__Pelagococcus;s__Pelagococcus_subviridis,0.0007356164184328496
sk__Eukaryota;k__;p__;c__Cryptophyta;o__Pyrenomonadales;f__Geminigeraceae;g__Geminigera,0.0007352058082245797
sk__Bacteria;k__;p__Bacteroidetes;c__Saprospiria;o__Saprospirales,0.0007346967366481849
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae,0.0007345702879575528
sk__Eukaryota;k__;p__;c__Polycystinea;o__Spumellaria;f__Litheliidae;g__Larcopyle,0.0007343446625520643
sk__Eukaryota;k__;p__;c__Dinophyceae;o__Syndiniales;f__Duboscquellidae;g__Duboscquella,0.0007343358967865415
sk__Eukaryota;k__;p__;c__;o__Prymnesiales;f__Prymnesiaceae;g__Prymnesium,0.0007335798676836483
sk__Bacteria;k__;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Luteolibacter,0.0007334532036147751
sk__Bacteria;k__;p__Planctomycetes;c__Planctomycetia;o__Planctomycetales;f__Planctomycetaceae;g__Blastopirellula,0.0007322789074228171
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales,0.0007301221085358498
sk__Eukaryota;k__;p__;c__;o__Prymnesiales;f__Chrysochromulinaceae;g__Chrysochromulina,0.0007292485346538836
sk__Bacteria;k__;p__Proteobacteria;c__Oligoflexia;o__Bdellovibrionales,0.0007287459097342279
sk__Eukaryota;k__;p__Bacillariophyta;c__Mediophyceae;o__Cymatosirales;f__Cymatosiraceae,0.0007285962955215029
sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Maxillopoda;o__Calanoida;f__Centropagidae;g__Centropages;s__Centropages_furcatus,0.0007272441431198222
sk__Bacteria;k__;p__;c__;o__;f__;g__;s__bacterium_UW_659-2-F09,0.0007253672386525162
sk__Chloroplast;k__;p__;c__;o__;f__;g__;s__uncultured_bacterium_ARCTIC24_F_09,0.0007245856488328679
sk__Mitochondria;k__;p__;c__;o__;f__;g__;s__Berkeleya_fennica,0.0007235159517394945
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Halieaceae,0.0007229947395631362
sk__Eukaryota;k__;p__;c__;o__Prymnesiales,0.000722617403227109
sk__Eukaryota;k__;p__;c__Dinophyceae;o__Syndiniales;f__Syndiniaceae,0.0007222397898984129
sk__Eukaryota;k__;p__;c__Polycystinea;o__Nassellaria;f__Plagiacanthidae,0.0007200264417781723
sk__Eukaryota;k__;p__;c__Oligohymenophorea;o__Pleuronematida,0.0007183530017204435
sk__Eukaryota;k__;p__;c__Spirotrichea;o__Tintinnida;f__Tintinnidae;g__Eutintinnus;s__Eutintinnus_fraknoi,0.0007176395558847471
sk__Bacteria;k__;p__Acidobacteria;c__Solibacteres;o__Solibacterales,0.0007164734600431926
sk__Eukaryota;k__;p__Bacillariophyta;c__Coscinodiscophyceae;o__Chaetocerotales;f__Chaetocerotaceae;g__Chaetoceros;s__Chaetoceros_sp._UNC1416,0.0007161351137049069
sk__Eukaryota;k__Fungi;p__Basidiomycota,0.0007156412598342444
sk__Eukaryota;k__;p__;c__Dinophyceae;o__Blastodiniales,0.0007146821085256294
