#SampleID	DRR261220	DRR261230	DRR261240	DRR261250	DRR261270	DRR261290	DRR261300	DRR261310	DRR261320	DRR261330	DRR261350	DRR261221	DRR261231	DRR261241	DRR261291	DRR261341	DRR261351	DRR261361	DRR261381	DRR261222	DRR261242	DRR261252	DRR261262	DRR261282	DRR261292	DRR261302	DRR261322	DRR261332	DRR261342	DRR261352	DRR261372	DRR261382	DRR261223	DRR261233	DRR261243	DRR261253	DRR261263	DRR261273	DRR261303	DRR261323	DRR261353	DRR261383	DRR261244	DRR261254	DRR261264	DRR261274	DRR261294	DRR261304	DRR261314	DRR261344	DRR261374	DRR261215	DRR261235	DRR261245	DRR261255	DRR261265	DRR261275	DRR261285	DRR261315	DRR261335	DRR261345	DRR261375	DRR261385	DRR261216	DRR261226	DRR261246	DRR261256	DRR261266	DRR261276	DRR261286	DRR261296	DRR261316	DRR261326	DRR261336	DRR261346	DRR261366	DRR261386	DRR261217	DRR261227	DRR261237	DRR261247	DRR261257	DRR261287	DRR261317	DRR261337	DRR261347	DRR261357	DRR261367	DRR261218	DRR261228	DRR261238	DRR261248	DRR261258	DRR261268	DRR261278	DRR261288	DRR261298	DRR261308	DRR261318	DRR261328	DRR261338	DRR261348	DRR261368	DRR261378	DRR261388	DRR261229	DRR261249	DRR261259	DRR261279	DRR261289	DRR261299	DRR261309	DRR261329	DRR261339
sk__Bacteria;k__;p__Bacteroidetes	0	11	1	0	2	7	81	0	1	0	27	0	2	0	20	74	24	0	0	60	0	13	0	7	0	0	0	124	0	0	0	0	0	37	11	0	0	303	0	0	85	77	0	17	46	0	7	0	4	18	69	0	0	0	12	0	0	10	20	16	0	3	0	0	0	6	0	0	46	0	9	0	42	0	0	4	40	0	19	61	0	2	0	0	0	8	17	0	0	25	0	0	8	0	0	13	0	0	133	0	31	0	112	0	0	0	1	0	19	0	0	5	30	0
sk__Bacteria;k__;p__Bacteroidetes;c__Bacteroidia	0	11	26	0	18	0	43	0	0	0	186	0	28	0	14	97	1	0	0	26	0	2	0	147	0	0	0	88	57	0	13	0	0	87	197	0	1	17	63	0	46	860	0	2	52	0	168	0	0	395	2102	0	0	0	17	0	0	29	51	98	0	0	0	25	0	47	0	0	5	0	0	0	1	0	0	7	79	0	1	25	0	4	0	1	0	31	0	0	1	54	0	0	102	0	0	50	0	0	1	0	23	1	14	0	0	0	145	0	168	0	2	8	22	1
sk__Bacteria;k__;p__Bacteroidetes;c__Bacteroidia;o__;f__;g__;s__Bacteroidia_bacterium_feline_oral_taxon_115	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	0	96	184	0	888	312	519	0	153	0	123	140	270	2	586	354	1004	0	826	46	1188	108	0	270	1	123	0	2168	2735	1	136	1	1	2650	383	1	45	159	447	19	492	4418	3	163	80	8	201	1	42	2310	1774	513	9	969	139	0	41	150	108	373	27	490	0	78	0	75	0	39	69	0	325	0	544	196	15	2360	2154	0	598	242	2	460	14	2	1	350	813	0	816	311	0	21	236	40	227	97	10	309	220	8	812	167	197	747	1	0	640	0	284	1	882	76	229	302
sk__Bacteria;k__;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__;g__;s__Bacteroidales_bacterium_55_9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__;g__;s__Bacteroidales_bacterium_KA00251	0	60	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	0	0	0	0	0	0	0	0	6	0	0	0
sk__Bacteria;k__;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__;g__;s__Bacteroidales_genomosp._P4_oral_clone_MB2_G17	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__;g__;s__Bacteroidales_oral_clone_MCE7_196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__;g__Phocaeicola	0	0	0	0	20	0	4	0	0	0	0	0	51	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	31	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae	0	3	0	0	0	11	0	0	7	0	0	8	1	0	0	0	28	0	1	0	12	0	0	0	0	1	0	0	11	0	168	0	0	9	0	0	4	0	0	0	0	0	0	13	0	0	0	0	1	0	0	3	0	39	0	0	20	0	0	1	1	51	0	0	0	0	0	0	0	0	7	0	14	2	0	10	0	0	16	0	0	27	0	0	0	1	21	0	1	0	0	1	0	0	9	0	0	39	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides	0	492	3	1	13	3720	0	2	1930	66	2	480	54	7	0	5	3316	1	1015	0	3028	0	12	1	1	4332	6	3	3812	5	11621	214	2	2087	0	3	1117	3	0	90	0	0	3	595	1	42	1	2	980	7	0	657	3	4905	0	14	8093	0	0	0	1087	13552	0	3	0	0	0	51	0	4	2051	4	3655	3644	0	84	0	3	2212	15	12	3128	4	33	2	1	7370	3	2968	0	10	798	1	1	3268	1	10	517	1	4	1	1418	1	4651	0	5	1	3	10	14	1088	0	4	474
sk__Bacteria;k__;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_caccae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	1	8	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_caecigallinarum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_coprocola	0	1	0	0	0	0	0	0	884	0	0	240	0	1	0	0	1677	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	93	0	0	63	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	28	0	0	112	0	284	0	0	0	0	0	0	0	0	1462	0	0	0	0	4	0	0	0	0	0	0	0	244	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_dorei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_eggerthii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_fragilis	0	436	0	0	0	2	0	1	49	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	103	0	0	481	0	985	0	0	1625	0	0	9	0	0	0	0	0	0	165	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	426	0	0	32	0	0	71	0	511	0	0	2	0	183	0	0	0	0	1	0	2	0	0	0	0	0	0	0	24	0	0	0	0	0	0	98	0	0	0
sk__Bacteria;k__;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_massiliensis	0	3	0	0	0	86	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	1	107	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0	3	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	5
sk__Bacteria;k__;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_mediterraneensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_nordii	0	0	0	0	0	22	0	0	17	0	0	0	0	0	0	0	19	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	9	0	0	23	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_plebeius	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	349	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	2	0	2	2	0	0	0	0	0	0	0	96	0	0	0	0	18	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_salyersiae	0	0	0	0	0	85	0	0	0	0	0	22	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	13	0	0	0	0	0	14	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	32	0	0	1	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0
sk__Bacteria;k__;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_sp._SB5	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_sp._W20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_thetaiotaomicron	0	0	0	0	0	39	0	0	6	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1	0	0	0	1	0	0	0	1	0	0	0	0	2	0	0	1	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	35	40	0	0	0	0	1	0	0	9	0	1	0	0	16	0	15	0	0	43	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	9	0	0	0
sk__Bacteria;k__;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_uniformis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae	0	0	0	0	0	43	0	0	11	0	0	0	0	0	0	0	2	0	0	0	117	0	0	0	0	0	0	0	318	0	0	0	0	78	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	5	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	1	0	0	0
sk__Bacteria;k__;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella	0	18	0	0	0	232	0	0	56	0	0	126	0	0	0	0	322	0	221	0	799	0	0	0	0	0	0	0	2545	0	0	0	0	1368	0	0	111	0	0	0	0	0	0	13	0	0	0	0	206	0	1	220	0	812	0	0	0	0	0	0	51	830	0	0	0	0	0	0	0	0	251	0	288	726	0	0	0	0	232	0	1	30	0	0	1	0	32	0	387	0	0	0	0	0	363	0	0	0	0	0	1	246	2	921	0	1	0	0	0	0	28	0	0	46
sk__Bacteria;k__;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella_intestinihominis	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Coprobacter	0	1	0	0	0	9	0	0	23	0	0	0	0	0	0	0	183	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	343	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	38	0	0	0	0	0	0	0	0	12	1	4	15	0	0	0	0	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	2	0	0	0
sk__Bacteria;k__;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Dysgonamonadaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Lentimicrobiaceae	0	0	0	0	1	0	3	0	0	0	4	0	88	0	0	2	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	21	0	1	1	0	0	5	0	11	0	0	1	2	0	0	0	0	0	0	1	2	16	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	13	0	0	1	0	0	0	0	0	93	0	0	0	31	0	0	8	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	6	0	0	1	4	0
sk__Bacteria;k__;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae	1	1	0	0	22	2	9	84	31	0	0	16	0	0	0	0	0	0	5	0	22	0	236	3	0	60	89	0	0	0	13	0	8	8	0	0	1	0	3	308	0	0	0	0	1	16	6	28	395	0	0	0	3	7	0	12	74	7	2	0	0	2	0	0	0	0	0	452	0	79	70	50	11	0	0	0	0	0	1	0	1	1	19	44	0	0	5	0	6	0	0	0	0	6	65	0	2	309	18	438	0	0	0	1	0	0	0	8	4	108	43	1	0	31
sk__Bacteria;k__;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculum	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	37	0	0	0	0	0	0	0	0	0	4	0	0	0	0
sk__Bacteria;k__;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae	0	1	0	0	0	27	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	23	0	2	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	12	0	0	0
sk__Bacteria;k__;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Butyricimonas	0	27	0	0	0	14	0	0	5	0	0	46	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	257	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	1	0	0	0	0	0	0	32	0	35	0	0	4	0	0	39	0	0	13	0	0	0	0	5	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	9	0	0	0
sk__Bacteria;k__;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Culturomica	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Culturomica;s__Culturomica_massiliensis	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Odoribacter	0	20	0	0	0	41	0	1	23	0	0	1	0	0	0	0	154	0	86	1	45	0	0	0	0	49	0	0	349	0	0	0	0	58	0	0	5	0	0	4	0	0	0	83	0	0	0	0	4	0	0	0	0	260	0	0	2	0	0	0	0	131	0	0	0	0	0	0	0	0	66	1	118	63	0	20	0	0	17	0	1	23	0	0	0	0	3	0	0	0	0	4	0	0	2	0	0	1	0	0	0	10	0	116	0	0	0	2	1	0	40	0	0	0
sk__Bacteria;k__;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Odoribacter;s__Odoribacter_splanchnicus	0	5	0	0	0	78	0	0	19	0	0	2	0	0	0	0	39	0	0	0	51	0	0	0	0	27	0	0	104	0	0	18	0	2	0	0	4	0	0	14	1	0	0	42	0	0	0	0	0	0	0	4	0	115	0	0	17	0	0	0	0	1	0	0	0	0	0	0	0	0	77	0	97	0	0	15	0	0	63	0	0	51	0	0	0	0	102	0	12	0	0	0	0	0	2	0	0	0	0	0	0	0	0	57	0	0	0	0	0	1	20	0	0	24
sk__Bacteria;k__;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae	0	2	3	0	9	0	29	0	0	1	13	0	36	0	31	4	0	0	0	7	0	4	0	62	0	0	0	2	0	0	0	0	0	0	49	0	1	4	34	0	35	159	0	1	11	0	36	0	0	15	2	0	0	0	16	0	0	48	1	72	0	0	0	18	0	9	0	0	2	0	0	0	0	0	0	0	393	0	0	4	1	0	0	0	0	16	0	0	1	0	0	0	3	0	0	3	0	0	3	0	37	0	29	0	0	0	13	0	8	0	0	121	6	0
sk__Bacteria;k__;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae	0	3	0	0	2	0	43	0	6	0	20	0	33	0	43	12	0	0	0	9	7	15	0	0	0	3	0	32	0	0	2	0	0	64	8	0	25	3	6	0	16	24	0	13	5	0	7	0	0	1	20	0	0	3	6	0	1	7	5	17	0	0	0	0	0	2	0	0	0	0	8	0	3	0	0	3	171	0	0	10	0	1	4	0	0	24	1	0	6	8	0	9	10	0	0	5	0	0	0	0	4	7	13	3	0	0	1	0	5	0	1	6	15	0
sk__Bacteria;k__;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__;s__Porphyromonadaceae_bacterium_C941	0	302	0	0	0	0	0	0	21	0	0	27	0	0	4	0	73	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	5	0	0	0
sk__Bacteria;k__;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Fermentimonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
